,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
2022-01-26,4.129161,116.069979,120.84669,542.375153,2.017874,594.091398,117.704514,1.57866,2.017874,1.911286,1.949429,2.269847,96.651752,1.955963,0.423864,2264.066093,1.124164,1.511437,7.751249,6.107274,1.124209,3.0497335e-05,84.143322,12.929148,2.939748,22033.612429,2.26606,1.423073,2253.948872,1.038807,0.032715,902.703726,7.105954,4417.964125,719.288276,1.124164,29.790343,110.420983,24.532064,199.786281,7.442419,64.865578,157.444792,17.694265,16.86248,55.926763,1.0,2.410881,0.818301,0.834748,3.44555,0.818301,7.014902,0.818301,59.187049,10145.579477,8.642124,235.197747,8.753431,27.626258,7.529627,115.691138,360.238351,16150.244453,3.572278,0.818301,84.202689,1640.717211,47495.924515,145.410348,0.818302,175.389124,0.797017,128.966304,127.648381,95.322019,4566.916348,490.388457,1011.747686,1349.901649,0.340003,0.936824,489.243608,12708.673257,1699.735903,228.068755,171.153573,17.064646,3.319364,0.679996,5.154281,10.484518,20.100402,4496.655647,61.635148,1998.799106,3213.794789,9.015,401.326319,49.467432,17.367972,916.19422,23.289495,4.711936,71.755646,17.064761,466.888141,39.851861,10.051377,134.628957,1.687977,0.432815,1.124209,4.315102,3.945462,57.872299,199.088159,4.585767,7903.050976,4.09312,4.944524,117.626837,89.07268,1142.150522,4.217152,9.069567,15.142275,495.192123,10.464246,1.515682,1.548426,12742.397882,657.636213,23.741961,23267.92304,9.836702,2823.899463,17.064323,37.235117,12.697608,3.945815,3.24603,2.549547,15.265135,7.632639,31.116292,2596.818267,32.363836,3962.788507,1.124164,50.042689,12169.074358,240380216556.88907,25445.449863,127.7853,2.936702,653.810267,0.047645,0.000617,3.038109,0.803562,652.584424,119.583002,281.321418,17.23087,10118.824807,19.892385,361.980317
2022-01-27,4.093524,115.179783,120.974731,537.805297,1.999467,589.700282,116.746731,1.584166,2.00603,1.895217,1.952372,2.249126,95.768534,1.955912,0.42017,2246.753241,1.114461,1.506325,7.669212,6.025972,1.113927,3.0003089e-05,83.683394,12.900165,2.91294,21843.434291,2.245343,1.42047,2237.282208,1.037858,0.032523,897.41998,7.096881,4416.619823,712.717549,1.114461,29.533215,110.669804,24.440576,198.062142,7.443797,64.315739,156.695466,17.544746,16.716936,55.497106,1.0,2.406065,0.811238,0.832497,3.399137,0.811238,7.015556,0.811238,58.620035,10071.935405,8.56327,233.113943,8.681372,27.370902,7.532975,114.63446,356.638697,16020.487361,3.561505,0.811238,83.818106,1627.670193,47085.974576,144.612679,0.811239,173.991464,0.79015,128.5575,126.658135,94.503949,4526.380441,492.202172,1003.015015,1341.306365,0.337664,0.928264,483.450162,12610.1259,1703.710968,225.00821,169.676709,17.24043,3.290713,0.674126,5.109776,10.487306,19.972522,4458.958002,61.626734,1980.535552,3186.055647,8.937229,397.862361,48.869308,17.218673,909.951571,23.145574,4.677957,71.136585,17.241041,463.04719,39.518993,9.97217,133.893232,1.692827,0.42908,1.113927,4.279695,3.917348,57.300026,197.204435,4.560933,7851.462998,4.057751,4.947318,117.664635,87.103475,1133.406769,4.181345,8.998545,15.246911,492.0575,10.467803,1.507648,1.535065,12771.722311,651.959278,23.462187,23067.091229,9.746823,2799.525614,17.240628,37.114338,12.581883,3.900613,3.234725,2.527542,15.181516,7.562938,30.950254,2574.404317,32.30917,3928.758538,1.114461,49.597592,12058.467434,238305429131.00165,25231.395527,126.68235,2.911354,654.794212,0.049017,0.00062,3.011886,0.795787,651.406688,119.802368,279.005616,17.201648,10031.482379,19.911498,358.855966
2022-01-28,4.094668,115.385152,120.676402,538.118636,1.999879,589.868963,116.822818,1.595223,2.007178,1.899568,1.957198,2.249543,95.745705,1.956242,0.420043,2249.08761,1.114789,1.512118,7.670904,5.984316,1.114079,2.9519925e-05,83.658666,13.046548,2.907546,21849.8722,2.24577,1.423776,2239.612304,1.038161,0.032861,906.747842,7.091514,4412.347585,713.95916,1.114789,29.541919,110.643287,24.492485,198.120811,7.442896,64.268047,156.594845,17.53963,16.721863,55.46121,1.0,2.409622,0.811478,0.83195,3.394578,0.811477,7.027475,0.811477,58.976655,10049.826819,8.565057,233.100289,8.687504,27.379661,7.531187,114.390567,358.617034,16034.461826,3.569991,0.811477,83.610933,1627.035126,47127.722191,144.020073,0.811478,174.160794,0.79043,128.440505,126.644316,94.533254,4528.836164,491.90125,1003.310633,1348.683789,0.337837,0.928487,484.813303,12630.564268,1687.237967,225.061135,169.727111,17.435732,3.291684,0.674325,5.117308,10.512888,19.998572,4459.157978,61.673672,1980.983657,3186.994672,8.944314,397.979623,48.083504,17.223918,910.229711,23.193918,4.671389,71.157428,17.435727,463.373781,39.519704,10.013668,133.853986,1.703938,0.429032,1.114179,4.290867,3.913329,56.976303,197.262402,4.582193,7874.523289,4.058991,4.94599,117.53961,87.170181,1133.740818,4.182698,8.993935,14.743603,491.622503,10.489912,1.510456,1.535515,12786.634772,652.152175,23.349306,23073.889787,9.748816,2800.350717,17.435718,37.238467,12.584111,3.912911,3.235161,2.528287,15.108968,7.572432,31.038009,2575.163883,31.898845,3910.534025,1.114789,48.973216,12062.021659,238375664822.6875,25249.979863,126.719687,2.912212,656.442446,0.049605,0.000622,3.012775,0.800492,655.496537,119.620915,278.976453,17.383279,10034.446334,20.08204,358.961731
2022-01-29,4.094668,115.385152,120.676402,538.118636,1.999879,589.868963,116.822818,1.595223,2.007178,1.899568,1.957198,2.249543,95.745705,1.956242,0.420043,2249.08761,1.114789,1.512118,7.670904,5.984316,1.114079,2.921028e-05,83.658666,13.046548,2.907546,21849.8722,2.24577,1.423776,2239.612304,1.037515,0.032861,906.747842,7.091514,4412.347585,713.95916,1.114789,29.541919,110.643287,24.492485,198.120811,7.442896,64.268047,156.594845,17.53963,16.721863,55.46121,1.0,2.409622,0.811478,0.831622,3.394578,0.811477,7.027475,0.811477,58.976655,10049.826819,8.565057,233.100289,8.687504,27.379661,7.531187,114.390567,358.617034,16034.461826,3.569991,0.811477,83.610933,1627.035126,47127.722191,144.020073,0.811478,174.160794,0.79043,128.440505,126.644316,94.533254,4528.836164,491.90125,1003.310633,1348.683789,0.337837,0.928487,484.813303,12630.564268,1687.237967,225.061135,169.727111,17.435732,3.291684,0.674325,5.117308,10.512888,19.998572,4459.157978,61.673672,1980.983657,3186.994672,8.944314,397.979623,48.083504,17.223918,910.229711,23.193918,4.671389,71.157428,17.435727,463.373781,39.519704,10.013668,133.853986,1.703938,0.429032,1.114179,4.290867,3.913329,56.976303,197.262402,4.582193,7874.523289,4.058991,4.94599,117.53961,87.170181,1133.740818,4.182698,8.993935,14.743603,491.622503,10.489912,1.510456,1.535515,12786.634772,652.152175,23.349306,23073.889787,9.748816,2800.350717,17.435718,37.238467,12.584111,3.912911,3.235161,2.528287,15.108968,7.572432,31.038009,2575.163883,31.898845,3910.534025,1.114789,48.973216,12062.021659,238375664822.6875,25249.979863,126.719687,2.912212,656.442446,0.049605,0.000622,3.012775,0.800492,655.496537,119.620915,278.976453,17.383279,10034.446334,20.08204,358.961731
2022-01-30,4.095254,114.811824,120.82192,537.748544,1.998432,589.957901,116.63483,1.59428,2.007481,1.900256,1.955861,2.247936,95.67642,1.955531,0.420107,2223.335326,1.114958,1.511024,7.665422,5.984646,1.113318,2.9401879e-05,83.598128,13.037107,2.905546,21853.171218,2.244236,1.423333,2239.950623,1.038516,0.032618,900.043901,7.092234,4412.270105,713.471336,1.114958,29.546379,110.266752,24.451524,198.203149,7.443135,64.17402,156.618488,17.541728,16.724387,55.484582,1.0,2.407138,0.8116,0.832188,3.395082,0.8116,7.014111,0.8116,58.986242,10075.860092,8.558936,232.933701,8.689601,27.403435,7.532322,114.308816,358.467777,16036.882801,3.571254,0.8116,83.673677,1624.965819,47134.837365,144.041815,0.8116,174.034765,0.79048,128.530651,126.47741,94.547518,4526.871926,491.974997,1003.462119,1348.775707,0.337888,0.927815,484.477698,12597.600159,1683.426747,224.898273,169.752539,17.43797,3.29218,0.674427,5.129381,10.496367,19.984818,4441.180565,61.630979,1979.550152,3187.475863,8.937842,398.039713,48.090764,17.226358,909.563452,23.230685,4.671867,71.167773,17.437754,463.443281,39.473627,10.0286,133.757125,1.702524,0.429097,1.113418,4.276768,3.943163,56.984905,196.730326,4.583427,7868.825025,4.059559,4.939489,117.547868,86.696268,1156.498375,4.183341,8.995293,16.058759,491.696722,10.507294,1.511955,1.535745,12788.564831,652.250524,23.352791,23077.373615,9.742155,2800.77353,17.373376,37.264677,12.5754,3.913502,3.235623,2.528669,15.068629,7.56702,31.042703,2572.970881,31.876906,3907.862091,1.114958,48.937778,12044.361369,238411656144.89194,25253.79225,126.73882,2.912652,655.967422,0.049779,0.000623,3.013229,0.799913,655.967422,119.63555,279.018406,17.407026,10035.956632,20.068319,359.015929
2022-01-31,4.12458,114.541186,120.944729,542.13888,2.016039,594.144949,118.073809,1.588783,2.021314,1.911064,1.968517,2.267714,96.563103,1.957449,0.423279,2212.215682,1.122952,1.521699,7.743963,5.956807,1.123108,2.9138841e-05,83.898811,13.12054,2.920824,22009.861605,2.263991,1.427889,2259.379354,1.041044,0.032587,899.181407,7.143047,4427.822679,720.443819,1.122952,29.758231,111.031842,24.338754,199.5705,7.441108,64.850103,157.574862,17.659097,16.844304,55.97848,1.0,2.431225,0.817419,0.835173,3.41937,0.817419,7.063732,0.817419,59.516121,10109.376309,8.634447,234.973881,8.756275,27.601906,7.517829,114.553204,355.302015,16121.66215,3.570258,0.817419,83.72265,1640.071575,47444.726882,143.405219,0.817419,175.580625,0.79616,129.286587,127.568121,95.22342,4565.359299,493.256821,1010.657087,1354.403442,0.340252,0.935974,488.246617,12739.892075,1700.149421,227.997098,171.222088,17.428104,3.315786,0.679262,5.182435,10.596198,20.217094,4491.80848,62.029765,1996.895355,3210.330524,9.02136,400.893715,49.073768,17.349375,918.015242,23.176833,4.70012,71.678156,17.428149,466.956976,39.82009,10.001932,134.232923,1.707196,0.43235,1.123209,4.311576,3.947196,57.489594,198.571253,4.582093,7961.568358,4.088642,4.94526,117.460845,86.853273,1139.796405,4.213318,9.107533,16.310283,495.222308,10.481858,1.517821,1.546757,12871.840606,656.927004,23.446683,23242.841709,9.828341,2820.85548,17.291463,37.290976,12.68626,3.930332,3.263329,2.546799,14.936721,7.623492,31.188847,2595.142215,31.912769,3938.985697,1.122952,49.357215,12141.921781,240121102075.0054,25434.865579,127.647556,2.933536,660.16751,0.049944,0.000625,3.034834,0.807551,659.731622,120.071655,281.018756,17.270116,10107.913608,20.329418,361.590125
2022-02-01,4.140576,112.41698,121.576036,544.535955,2.031917,593.469347,118.487235,1.580326,2.02965,1.917885,1.955995,2.276443,96.93083,1.958126,0.425047,2272.576588,1.12727,1.521162,7.762327,5.936425,1.12742,2.9110404e-05,84.279382,13.018887,2.918246,22094.494608,2.272542,1.430449,2269.756845,1.038339,0.032797,905.04797,7.17059,4423.227639,723.27708,1.12727,29.872659,110.895181,24.276912,200.338762,7.440323,64.987033,157.829407,17.708296,16.909074,56.248301,1.0,2.417036,0.820562,0.833543,3.427186,0.820562,7.08488,0.820562,59.801539,10167.976677,8.667124,235.875137,8.786276,27.702622,7.530274,114.505203,355.575267,16151.864647,3.573908,0.820562,84.258088,1646.941664,47655.344239,143.603141,0.820563,175.856741,0.799305,129.342413,128.057315,95.58845,4582.353145,493.687827,1014.543297,1355.598914,0.341056,0.9395,489.411303,12788.879822,1705.008279,228.30463,172.078062,17.224977,3.328536,0.681874,5.191037,10.611839,20.315815,4514.716601,61.631101,2004.571027,3222.674987,9.052765,402.435244,49.267044,17.416244,921.545978,23.163344,4.718188,71.953593,17.225164,467.546585,39.962138,9.958051,134.847371,1.698706,0.434008,1.12742,4.378327,3.962356,57.671518,198.907074,4.570573,7979.150337,4.104389,4.946349,117.57467,86.491606,1145.306455,4.229045,9.138831,16.402293,497.126091,10.43222,1.520124,1.552704,12907.242835,659.452716,23.53684,23332.215805,9.865051,2831.702321,17.22456,37.412402,12.734075,4.249808,3.248794,2.556593,15.079377,7.640414,31.290426,2606.248642,32.007101,3942.620165,1.12727,49.533279,12191.426633,241044423185.7503,25532.668514,128.13839,2.944816,656.026913,0.049821,0.000626,3.046504,0.810086,657.759904,120.05491,282.099507,17.213869,10146.788909,20.406475,362.980523
2022-02-02,4.150135,113.667187,121.580852,545.573198,2.03576,594.839888,118.822732,1.586667,2.034337,1.923811,1.959721,2.280718,97.114173,1.952692,0.425998,2255.788641,1.129873,1.524053,7.776941,5.945844,1.129538,3.0578085e-05,84.438046,13.043628,2.923494,22145.51638,2.276578,1.433346,2275.008523,1.038477,0.033204,907.054858,7.187132,4433.441989,724.635507,1.129873,29.941642,110.484359,24.190135,201.088357,7.43982,65.176268,158.47289,17.752792,16.948121,56.345267,1.0,2.420019,0.822457,0.832971,3.43517,0.822457,7.127451,0.822457,59.93968,10171.775403,8.68344,236.319195,8.80821,27.803448,7.525296,114.722805,354.232249,16233.79338,3.583337,0.822457,84.540114,1648.639738,47765.392768,143.007838,0.822458,176.189371,0.801083,129.230949,128.331188,95.809188,4592.799982,494.828535,1016.886134,1355.964879,0.341662,0.94129,490.354414,12826.092349,1726.965668,228.739508,172.47479,17.264179,3.336222,0.683449,5.215701,10.594635,20.354873,4506.387002,61.600466,2008.335924,3230.116958,9.070009,403.364568,49.713964,17.456486,922.802327,23.293529,4.726822,72.119957,17.26488,469.891308,40.049224,9.96981,135.103031,1.708786,0.435025,1.129543,4.349574,3.96611,57.781683,199.341307,4.541333,7994.136425,4.113875,4.945569,117.580239,86.105342,1173.400089,4.238607,9.159935,16.346686,498.274677,10.396947,1.5226,1.55629,12937.049299,660.975855,23.591187,23386.095788,9.883842,2838.241438,17.196046,37.432139,12.758331,4.259622,3.256305,2.562497,15.218712,7.654968,31.371835,2611.136699,32.068353,3950.042534,1.129873,49.62609,12213.958063,241601055683.6274,25591.629899,128.434294,2.951617,657.267777,0.049948,0.000625,3.053539,0.811626,657.259033,120.345838,282.750863,17.334075,10170.211206,20.442716,363.818737
2022-02-03,4.200367,108.638798,121.590018,551.931445,2.058998,597.267973,120.39616,1.601223,2.058997,1.941636,1.980841,2.306757,98.224735,1.955161,0.431172,2305.435957,1.143569,1.540451,7.877368,6.043076,1.14244,3.0825239e-05,85.441943,13.223238,2.963013,22413.960696,2.302908,1.449989,2305.43626,1.052653,0.033927,936.16021,7.274242,4522.382513,734.605221,1.143569,30.30459,111.412233,24.330237,203.234923,7.441433,65.812082,160.535412,17.994978,17.153564,57.178721,1.0,2.447753,0.832427,0.840913,3.447844,0.832427,7.290294,0.832427,60.609513,10297.842259,8.785648,238.919886,8.912117,28.16038,7.529375,116.033635,354.231751,16456.535785,3.647255,0.832427,85.360768,1670.183143,48372.986312,142.603912,0.832427,178.940765,0.810903,131.468213,129.966998,96.949299,4649.180311,495.222734,1029.21266,1373.027317,0.345813,0.952033,496.860185,12973.795103,1729.077085,231.634867,175.023766,17.473827,3.376663,0.691734,5.254703,10.615186,20.558687,4579.995745,61.605458,2031.303813,3269.271905,9.171809,408.254087,49.916701,17.668078,933.722685,23.51878,4.784119,72.993961,17.473556,475.770922,40.53984,9.976159,136.70715,1.715366,0.440281,1.14244,4.411321,4.01962,58.27641,201.153346,4.541398,8033.43518,4.163724,4.946394,117.57123,87.454586,1162.438319,4.290216,9.263496,14.82202,504.314185,10.405452,1.537049,1.575155,13079.576052,668.988085,23.934334,23669.578204,9.996351,2872.646134,17.473648,37.840765,12.898464,4.013929,3.268892,2.593558,15.521782,7.750363,31.734854,2645.076007,32.300101,3992.91707,1.143569,50.182637,12379.138926,244529704030.59375,25901.847436,129.991153,2.987396,664.345441,0.050998,0.000633,3.090553,0.815598,663.838285,120.560855,286.178585,17.458073,10293.497673,20.907086,368.228888
2022-02-04,4.205432,108.770233,122.17024,551.440508,2.064068,597.986703,120.627546,1.619717,2.061474,1.950953,1.95145,2.31241,98.39098,1.958351,0.431561,2308.209897,1.144945,1.539828,7.885203,6.100846,1.14534,2.7535646e-05,85.562618,13.232602,2.950778,22440.929554,2.308559,1.460624,2307.065366,1.059432,0.034378,948.591731,7.283044,4530.022215,736.962463,1.144945,30.341053,111.522142,24.376288,203.480145,7.444481,66.006552,160.980321,18.012141,17.174203,57.366202,1.0,2.449084,0.833429,0.846191,3.412385,0.833428,7.339547,0.833428,60.710775,10384.655052,8.807234,239.502482,8.917035,28.177551,7.527792,116.317946,354.956412,16488.015011,3.673447,0.833428,85.461529,1671.620263,48448.364386,143.008048,0.833429,179.362455,0.811812,131.926377,130.123484,97.095721,4654.203393,492.498697,1030.451027,1372.09154,0.346122,0.954458,494.708362,12987.115906,1735.257949,231.838981,175.348823,17.666944,3.380727,0.692566,5.261069,10.652004,20.500491,4591.231393,61.493065,2036.307391,3273.205549,9.185998,408.745306,49.851356,17.689839,927.406157,23.678506,4.785304,73.082296,17.666939,476.530536,40.588745,10.072715,136.898756,1.722018,0.440689,1.14534,4.402892,4.024527,58.622204,199.850646,4.56536,8056.618435,4.16879,4.947353,117.559392,86.720572,1164.409457,4.295726,9.274606,15.209275,504.921304,10.476713,1.540799,1.577052,13081.001416,669.793438,23.692398,23698.057842,10.021596,2876.102551,17.666931,37.753473,12.930406,4.018758,3.277411,2.596679,15.535425,7.769563,31.846699,2648.259061,32.193248,4014.295851,1.144945,50.243238,12422.657814,244823926321.9795,25933.012979,130.147561,2.99099,654.354119,0.050845,0.000633,3.094273,0.818395,655.485357,119.704457,286.522999,17.701165,10305.886517,21.027858,368.671947
2022-02-05,4.205432,108.770233,122.17024,551.440508,2.064068,597.986703,120.627546,1.619717,2.061474,1.950953,1.95145,2.31241,98.39098,1.958351,0.431561,2308.209897,1.144945,1.539828,7.885203,6.100846,1.14534,2.7632681e-05,85.562618,13.232602,2.950778,22440.929554,2.308559,1.460624,2307.065366,1.059077,0.034378,948.591731,7.283044,4530.022215,736.962463,1.144945,30.341053,111.522142,24.376288,203.480145,7.444481,66.006552,160.980321,18.012141,17.174203,57.366202,1.0,2.449084,0.833429,0.84574,3.412385,0.833428,7.339547,0.833428,60.710775,10384.655052,8.807234,239.502482,8.917035,28.177551,7.527792,116.317946,354.956412,16488.015011,3.673447,0.833428,85.461529,1671.620263,48448.364386,143.008048,0.833429,179.362455,0.811812,131.926377,130.123484,97.095721,4654.203393,492.498697,1030.451027,1372.09154,0.346122,0.954458,494.708362,12987.115906,1735.257949,231.838981,175.348823,17.666944,3.380727,0.692566,5.261069,10.652004,20.500491,4591.231393,61.493065,2036.307391,3273.205549,9.185998,408.745306,49.851356,17.689839,927.406157,23.678506,4.785304,73.082296,17.666939,476.530536,40.588745,10.072715,136.898756,1.722018,0.440689,1.14534,4.402892,4.024527,58.622204,199.850646,4.56536,8056.618435,4.16879,4.947353,117.559392,86.720572,1164.409457,4.295726,9.274606,15.209275,504.921304,10.476713,1.540799,1.577052,13081.001416,669.793438,23.692398,23698.057842,10.021596,2876.102551,17.666931,37.753473,12.930406,4.018758,3.277411,2.596679,15.535425,7.769563,31.846699,2648.259061,32.193248,4014.295851,1.144945,50.243238,12422.657814,244823926321.9795,25933.012979,130.147561,2.99099,654.354119,0.050845,0.000633,3.094273,0.818395,655.485357,119.704457,286.522999,17.701165,10305.886517,21.027858,368.671947
2022-02-06,4.207197,108.815431,122.215941,551.673056,2.06494,598.239458,120.635875,1.618137,2.062346,1.941353,1.952275,2.313388,98.432578,1.959179,0.431743,2309.185771,1.145429,1.540479,7.888537,6.103414,1.145824,2.6984292e-05,85.598793,13.238196,2.952025,22450.417223,2.309535,1.46013,2308.04036,1.059791,0.034392,948.983705,7.286118,4531.937437,737.274039,1.145429,30.35388,111.562259,24.31741,203.565554,7.444306,66.033622,161.048381,18.013385,17.181464,57.383845,1.0,2.45002,0.833781,0.846432,3.413647,0.833781,7.34214,0.833781,60.736401,10389.045415,8.810957,239.60374,8.920816,28.188864,7.530974,116.367124,353.966334,16494.985883,3.675649,0.833781,85.49766,1672.326997,48468.846524,143.064858,0.833781,179.438286,0.812121,131.981533,130.178177,97.12741,4656.170987,492.706858,1030.886685,1372.671517,0.346262,0.954861,494.917517,12992.606016,1735.991589,231.936999,175.422352,17.67447,3.382156,0.692859,5.26322,10.6565,20.509158,4593.172607,61.519063,2037.168309,3274.589408,9.189882,408.918117,49.87203,17.696673,927.797993,23.666004,4.787327,73.112665,17.673833,476.729428,40.605143,10.059138,136.956635,1.730463,0.440875,1.145824,4.404747,4.026178,58.646988,199.934608,4.560968,8060.024645,4.170479,4.951708,117.609095,86.880024,1164.901751,4.297532,9.278527,15.215705,505.133907,10.473978,1.540906,1.577711,13086.531728,670.076165,23.702418,23708.077005,10.025833,2877.318522,17.673737,37.79461,12.935873,4.020457,3.27879,2.597777,15.536952,7.772848,31.860133,2649.378118,32.206859,4015.993032,1.145429,50.264481,12427.909211,244927433995.2841,25943.977046,130.202585,2.992255,654.63077,0.050866,0.000634,3.09558,0.818741,655.753624,119.754275,286.644098,17.689079,10310.238275,21.036748,368.827816
2022-02-07,4.199748,108.677785,121.54187,550.262324,2.06026,597.167875,120.786498,1.60429,2.058366,1.95238,1.953801,2.308102,98.283434,1.956605,0.431126,2303.905907,1.143378,1.537377,7.870383,6.018512,1.143163,2.6091932e-05,85.333283,13.26952,2.928459,22410.201383,2.304307,1.448145,2303.906137,1.055453,0.034172,942.920946,7.274512,4533.76668,736.233239,1.143378,30.299507,110.764709,24.218684,203.20123,7.439181,65.915498,160.792921,17.960595,17.150687,57.340255,1.0,2.451061,0.832287,0.84463,3.367272,0.832287,7.17465,0.832287,60.54221,10381.868679,8.798363,239.171166,8.909256,28.121337,7.516791,118.001457,353.475471,16479.387322,3.650199,0.832287,85.360857,1669.903016,48307.704699,142.92273,0.832288,178.933181,0.81067,131.563897,129.944563,96.957505,4651.259858,491.823877,1029.040039,1368.622926,0.34553,0.952711,492.076835,12965.90264,1738.281841,231.919156,175.391384,17.768199,3.376097,0.691618,5.236676,10.654564,20.46265,4567.793682,61.603741,2032.508222,3268.723577,9.173572,408.185614,50.139066,17.676903,918.132295,23.549118,4.785321,72.981395,17.768386,476.07908,40.544255,10.035766,136.530827,1.722533,0.440226,1.143163,4.39343,4.024593,59.10185,199.805528,4.532275,7994.397952,4.163071,4.942706,117.510896,86.273442,1163.958419,4.289956,9.258216,15.727127,505.372955,10.434042,1.536247,1.574895,12965.902568,668.875652,23.60103,23665.608297,10.003611,2872.164329,17.767795,37.708788,12.911935,4.001822,3.269489,2.593123,15.547532,7.713253,31.821918,2644.632624,31.98858,4006.704063,1.143378,50.059015,12422.797365,244488691039.74054,25916.36886,129.969351,2.986895,655.247882,0.050775,0.000632,3.090035,0.81272,654.574663,119.768797,286.130219,17.728002,10291.775565,21.045644,368.167128
2022-02-08,4.194738,106.144262,121.317357,548.49891,2.058219,596.267903,120.830791,1.598566,2.055913,1.940157,1.954769,2.305889,98.185642,1.957953,0.430613,2281.711887,1.142015,1.536093,7.851377,6.007039,1.142,2.5873699e-05,85.321297,13.256239,2.938106,22383.500163,2.301991,1.451022,2301.161048,1.056581,0.034252,945.109322,7.270987,4515.391511,734.864114,1.142015,30.263406,110.2052,24.27542,202.958357,7.442857,65.677512,160.74327,17.953968,17.130252,57.26373,1.0,2.44551,0.831296,0.843019,3.363207,0.831296,7.308962,0.831295,60.47044,10392.260904,8.787885,238.82459,8.900348,28.114237,7.520972,117.884098,353.730104,16411.273975,3.676776,0.831296,85.303348,1666.215051,48250.147335,142.203768,0.831296,178.767127,0.809691,131.974748,129.734313,96.833189,4645.760457,491.237694,1027.813962,1366.427035,0.345174,0.9518,488.641221,13059.642229,1726.693293,230.689162,175.186516,17.746674,3.372075,0.690794,5.230753,10.656018,20.466694,4556.677236,61.653231,2030.52125,3264.828971,9.167886,407.699271,50.089071,17.65553,917.046448,23.530655,4.779109,72.894976,17.746796,475.706147,40.490738,10.077343,136.514315,1.717843,0.439696,1.1421,4.394492,4.010694,59.010789,199.112144,4.528817,7969.215272,4.158059,4.944352,117.599009,85.731662,1186.936726,4.284708,9.247185,15.033953,504.770493,10.439333,1.535988,1.573014,12950.453474,668.079207,23.530656,23637.411289,9.993752,2868.742213,17.645734,37.533486,12.898901,3.997054,3.265589,2.590034,15.504912,7.75063,31.784803,2641.481825,31.941568,4014.192101,1.142015,49.96976,12394.2046,244197388597.06027,25946.587944,129.814496,2.983336,655.61273,0.050715,0.000632,3.086354,0.813073,655.61273,119.626352,285.789676,17.546148,10279.510463,21.155991,367.728465
2022-02-09,4.195406,106.793066,121.296503,547.238409,2.058337,595.878919,120.940616,1.59147,2.056242,1.942477,1.953629,2.306029,98.191449,1.953847,0.43068,2304.955426,1.142198,1.533098,7.86331,5.980549,1.142078,2.5730681e-05,85.43715,13.18828,2.923831,22387.079457,2.302164,1.447907,2301.528496,1.055733,0.033666,928.963488,7.267697,4494.72019,734.145609,1.142198,30.268245,110.393106,24.330985,202.990776,7.442334,65.505459,160.726673,17.975226,17.132991,57.395566,1.0,2.438593,0.831429,0.843999,3.340919,0.831429,7.299119,0.831428,60.653372,10325.469554,8.785677,238.94251,8.899264,28.075401,7.529827,117.891222,353.076121,16372.607809,3.664022,0.831428,85.446856,1668.180079,48257.862968,141.804138,0.831429,178.83591,0.809843,132.027775,129.811108,96.856839,4648.745397,492.11544,1027.978318,1363.984222,0.345229,0.951723,486.84272,12969.657438,1727.003339,230.699843,175.269792,17.417965,3.372614,0.690904,5.237016,10.640144,20.40149,4568.792016,61.634205,2030.677207,3265.351042,9.166328,407.764465,49.916868,17.506868,923.469732,23.407691,4.780059,72.906631,17.418396,476.011212,40.605281,10.073839,136.700198,1.710179,0.43979,1.142078,4.353486,4.02069,58.732018,199.370512,4.495177,7926.235706,4.158727,4.943664,117.578139,85.378725,1162.757494,4.284811,9.25235,15.350324,505.418205,10.413649,1.53307,1.573262,13049.611622,667.043978,23.498427,23641.191093,9.993689,2869.200947,17.418702,37.371583,12.902026,3.997693,3.278269,2.590448,15.477245,7.761637,31.750478,2643.046051,31.934994,4026.539018,1.142198,49.858579,12392.847282,244236437642.35822,25916.471065,129.835254,2.983813,655.164246,0.050723,0.000632,3.086847,0.813216,655.052397,119.759299,285.835149,17.381059,10281.150791,21.159386,367.787268
